lm_prompt,task_inputs,references,lm_output_original,exact_match_original,lm_output_finetuned,exact_match_finetuned
"正しい答えは何でしょう？

0.「軽い」
1.「細い」
2.「丈夫」
3.「薄い」
4.「柔らかい」
問題：鳥類の骨の構造は他の生物と比べてどうなっているか？
回答：「軽い」

0.「親指」
1.「デザート」
2.「スライス」
3.「爪」
4.「粉」
問題：一番小さいものは？
回答：「粉」

0.「衆議院」
1.「参議院」
2.「貴族院」
3.「都市」
4.「民主党」
問題：議員数が465人の国会議院は？
回答：「","{'q_id': 9074, 'question': '議員数が465人の国会議院は？', 'choice0': '衆議院', 'choice1': '参議院', 'choice2': '貴族院', 'choice3': '都市', 'choice4': '民主党', 'label': 0}",['衆議院'],参議院,False,465人,False
"正しい答えは何でしょう？

0.「お箸」
1.「フォーク」
2.「スプーン」
3.「ソース」
4.「麺類」
問題：先が三本が四本に分かれた食事に使う道具は何？
回答：「フォーク」

0.「カバン」
1.「カン」
2.「ホース」
3.「ピン」
4.「ガラス」
問題：紙の束をクリップみたいのでとめておくものは？
回答：「ピン」

0.「海の近く」
1.「函館」
2.「築地」
3.「豆腐」
4.「大豆」
問題：東京の魚の卸売市場で以前使用していた場所の名前は？
回答：「","{'q_id': 9075, 'question': '東京の魚の卸売市場で以前使用していた場所の名前は？', 'choice0': '海の近く', 'choice1': '函館', 'choice2': '築地', 'choice3': '豆腐', 'choice4': '大豆', 'label': 2}",['築地'],函館,False,函館,False
"正しい答えは何でしょう？

0.「東海」
1.「中部地方」
2.「関東地方」
3.「日本」
4.「関西地方」
問題：石川県愛知県岐阜県などの地方は？
回答：「中部地方」

0.「海水魚」
1.「潜水艦」
2.「海水温」
3.「海水帽」
4.「貨物船」
問題：スイムキャップとは？
回答：「海水帽」

0.「素敵」
1.「くだらない」
2.「パンダ」
3.「汚い」
4.「コアラ」
問題：この中で触れたくない様を表しているのは？
回答：「","{'q_id': 9076, 'question': 'この中で触れたくない様を表しているのは？', 'choice0': '素敵', 'choice1': 'くだらない', 'choice2': 'パンダ', 'choice3': '汚い', 'choice4': 'コアラ', 'label': 3}",['汚い'],汚い,True,汚い,True
"正しい答えは何でしょう？

0.「ゴム手袋」
1.「ハンマー」
2.「ホッチキス」
3.「釘」
4.「のり」
問題：木材と木材をつなぐために打ち込むものは何？
回答：「釘」

0.「水を飲む」
1.「掃除する」
2.「手を洗う」
3.「育てる」
4.「勉学に励む」
問題：運動のあと、のどが渇いて水道の蛇口の前ですることは？
回答：「水を飲む」

0.「スーパー」
1.「食べ物屋」
2.「ラブホテル」
3.「風呂」
4.「サウナ」
問題：体を綺麗にする場所は？
回答：「","{'q_id': 9077, 'question': '体を綺麗にする場所は？', 'choice0': 'スーパー', 'choice1': '食べ物屋', 'choice2': 'ラブホテル', 'choice3': '風呂', 'choice4': 'サウナ', 'label': 3}",['風呂'],風呂,True,スーパー,False
"正しい答えは何でしょう？

0.「浴室」
1.「キャンプ」
2.「ダイニング」
3.「ビーチ」
4.「キッチン」
問題：部屋の中にある湯船のある空間は何？
回答：「浴室」

0.「大阪」
1.「京都」
2.「野外」
3.「屋外」
4.「山々」
問題：建物の外は？
回答：「屋外」

0.「道」
1.「パリ」
2.「ジュネーブ」
3.「財産」
4.「トロント」
問題：花の都といえば？
回答：「","{'q_id': 9078, 'question': '花の都といえば？', 'choice0': '道', 'choice1': 'パリ', 'choice2': 'ジュネーブ', 'choice3': '財産', 'choice4': 'トロント', 'label': 1}",['パリ'],パリ,True,パリ,True
"正しい答えは何でしょう？

0.「虫籠」
1.「篝籠」
2.「籠城」
3.「籠目」
4.「鳥籠」
問題：童謡の歌いだしで「かごの中の鳥は」と続くのはどれ？
回答：「籠目」

0.「お菓子」
1.「ミルク」
2.「バター」
3.「料理」
4.「調味料」
問題：塩、砂糖、醤油などの総称は？
回答：「調味料」

0.「火消し」
1.「消しゴム」
2.「暗殺者」
3.「黒板消し」
4.「闇」
問題：鉛筆で書いた間違えを何で消すか？
回答：「","{'q_id': 9079, 'question': '鉛筆で書いた間違えを何で消すか？', 'choice0': '火消し', 'choice1': '消しゴム', 'choice2': '暗殺者', 'choice3': '黒板消し', 'choice4': '闇', 'label': 1}",['消しゴム'],消しゴム,True,消しゴム,True
"正しい答えは何でしょう？

0.「食器棚」
1.「整理箪笥」
2.「ドレッサー」
3.「庭」
4.「廊下」
問題：食器を片付けるところを？
回答：「食器棚」

0.「蟹蝙蝠」
1.「蝙蝠草」
2.「アジサイ」
3.「コスモス」
4.「大蝙蝠」
問題：カニの甲羅に似てる植物はどれ？
回答：「蟹蝙蝠」

0.「アバンギャルド」
1.「サスペンス」
2.「人種主義」
3.「墜落」
4.「バイオレンス」
問題：暴力的ないろとは？
回答：「","{'q_id': 9080, 'question': '暴力的ないろとは？', 'choice0': 'アバンギャルド', 'choice1': 'サスペンス', 'choice2': '人種主義', 'choice3': '墜落', 'choice4': 'バイオレンス', 'label': 4}",['バイオレンス'],サスペンス,False,アバンギャルド,False
"正しい答えは何でしょう？

0.「美少女」
1.「雪合戦」
2.「雪白」
3.「雪崩」
4.「美白」
問題：雪のように白いことを何と言う？
回答：「雪白」

0.「バケツ」
1.「猫」
2.「ミラー」
3.「燃油」
4.「車」
問題：エネルギーになるのは？
回答：「燃油」

0.「歳末」
1.「元旦」
2.「お年玉」
3.「年末」
4.「年賀状」
問題：お正月を別の言い方でなんと言う？
回答：「","{'q_id': 9081, 'question': 'お正月を別の言い方でなんと言う？', 'choice0': '歳末', 'choice1': '元旦', 'choice2': 'お年玉', 'choice3': '年末', 'choice4': '年賀状', 'label': 1}",['元旦'],元旦,True,元旦,True
"正しい答えは何でしょう？

0.「今皇」
1.「天皇旗」
2.「帯状」
3.「太上天皇」
4.「退場」
問題：譲位により皇位を後継者に譲った天皇をなんという？
回答：「太上天皇」

0.「ダイニング」
1.「シャワー」
2.「玄関」
3.「居間」
4.「トイレ」
問題：LDKのDは？
回答：「ダイニング」

0.「カントリー」
1.「シティ」
2.「バンク」
3.「修理屋」
4.「ストア」
問題：店を意味する単語はどれ？
回答：「","{'q_id': 9082, 'question': '店を意味する単語はどれ？', 'choice0': 'カントリー', 'choice1': 'シティ', 'choice2': 'バンク', 'choice3': '修理屋', 'choice4': 'ストア', 'label': 4}",['ストア'],修理屋,False,店、修理屋、バンク、シティ,False
"正しい答えは何でしょう？

0.「羽」
1.「胸」
2.「頭」
3.「かまきり」
4.「ハエ」
問題：空を飛ぶために使う器官は？
回答：「羽」

0.「絹」
1.「蕎麦」
2.「ヒト」
3.「麦」
4.「家族」
問題：蚕の繭から作られるのは？
回答：「絹」

0.「朝鮮人参」
1.「朝鮮語」
2.「北朝鮮」
3.「韓国」
4.「中国」
問題：朝鮮民主主義人民共和国の通称は？
回答：「","{'q_id': 9083, 'question': '朝鮮民主主義人民共和国の通称は？', 'choice0': '朝鮮人参', 'choice1': '朝鮮語', 'choice2': '北朝鮮', 'choice3': '韓国', 'choice4': '中国', 'label': 2}",['北朝鮮'],朝鮮人参,False,朝鮮人参,False
"正しい答えは何でしょう？

0.「水域」
1.「河口」
2.「渓流」
3.「水源」
4.「河川」
問題：川の流れが早い所は？
回答：「渓流」

0.「生まれつき」
1.「豆腐」
2.「生まれ立て」
3.「大豆」
4.「生まれ」
問題：性別は？
回答：「生まれつき」

0.「船乗り」
1.「舟」
2.「車」
3.「クラゲ」
4.「自転車」
問題：川を渡るのに乗る物は何？
回答：「","{'q_id': 9084, 'question': '川を渡るのに乗る物は何？', 'choice0': '船乗り', 'choice1': '舟', 'choice2': '車', 'choice3': 'クラゲ', 'choice4': '自転車', 'label': 1}",['舟'],舟,True,舟,True
"正しい答えは何でしょう？

0.「テント」
1.「映画のチケット」
2.「ボンド」
3.「フィルム」
4.「ライト」
問題：暗闇で明るく照らすためのものは？
回答：「ライト」

0.「沼」
1.「屋外」
2.「避難」
3.「空中」
4.「密室」
問題：飛行機飛ぶ所は？
回答：「空中」

0.「散歩紐」
1.「リード」
2.「アドバンテージ」
3.「身振り」
4.「盲導犬」
問題：相手より有利になっている事や犬を散歩させる時に着ける物を何と言う？
回答：「","{'q_id': 9085, 'question': '相手より有利になっている事や犬を散歩させる時に着ける物を何と言う？', 'choice0': '散歩紐', 'choice1': 'リード', 'choice2': 'アドバンテージ', 'choice3': '身振り', 'choice4': '盲導犬', 'label': 1}",['リード'],リード,True,リード,True
"正しい答えは何でしょう？

0.「押入れ」
1.「コンピュータゲーム」
2.「玄関」
3.「ベランダ」
4.「修理屋」
問題：この中で服をしまう場所は？
回答：「押入れ」

0.「ギター」
1.「手提げ」
2.「紙巻タバコ」
3.「チャッカマン」
4.「マッチ」
問題：この中でカバンはどれでしょうか？
回答：「手提げ」

0.「会議」
1.「期待」
2.「バカンス」
3.「蕎麦」
4.「日」
問題：フランス人は長くとることが多いものは？
回答：「","{'q_id': 9086, 'question': 'フランス人は長くとることが多いものは？', 'choice0': '会議', 'choice1': '期待', 'choice2': 'バカンス', 'choice3': '蕎麦', 'choice4': '日', 'label': 2}",['バカンス'],会議,False,バカンス,True
"正しい答えは何でしょう？

0.「奇妙」
1.「温かい」
2.「邪悪」
3.「聖なる」
4.「冷ややか」
問題：冷たいの対義語は？
回答：「温かい」

0.「ドッグ」
1.「キャット」
2.「人間」
3.「ねこ」
4.「タイガー」
問題：虎を英語で言うと何でしよう？
回答：「タイガー」

0.「人」
1.「数」
2.「駅」
3.「砂浜」
4.「線路」
問題：波や風で砂などが運ばれて堆積した水と陸との境界域は？
回答：「","{'q_id': 9087, 'question': '波や風で砂などが運ばれて堆積した水と陸との境界域は？', 'choice0': '人', 'choice1': '数', 'choice2': '駅', 'choice3': '砂浜', 'choice4': '線路', 'label': 3}",['砂浜'],海岸線,False,砂浜,True
"正しい答えは何でしょう？

0.「手紙」
1.「貝」
2.「手荷物」
3.「空手」
4.「山」
問題：便りのことは？
回答：「手紙」

0.「ドライバー」
1.「作業服」
2.「マニキュア」
3.「靴下」
4.「ゴム手袋」
問題：手荒れ防止の為に使うのは？
回答：「ゴム手袋」

0.「和平」
1.「愛国心」
2.「交易」
3.「兵器」
4.「戦」
問題：争いをなくすことは？
回答：「","{'q_id': 9088, 'question': '争いをなくすことは？', 'choice0': '和平', 'choice1': '愛国心', 'choice2': '交易', 'choice3': '兵器', 'choice4': '戦', 'label': 0}",['和平'],和平,True,和平,True
"正しい答えは何でしょう？

0.「神経」
1.「草」
2.「オルガン」
3.「犬」
4.「胃袋」
問題：鍵盤楽器はどれ？
回答：「オルガン」

0.「私共」
1.「私銀」
2.「自我」
3.「団体」
4.「私軍」
問題：自分、または、自分の家族や仲間をへりくだっていう言葉は何？
回答：「私共」

0.「突付く」
1.「齧り付く」
2.「打率」
3.「条件付き表現式」
4.「アベレージ」
問題：ある事象 B が起こるという条件下での別の事象 A の確率のことをなんという？
回答：「","{'q_id': 9089, 'question': 'ある事象 B が起こるという条件下での別の事象 A の確率のことをなんという？', 'choice0': '突付く', 'choice1': '齧り付く', 'choice2': '打率', 'choice3': '条件付き表現式', 'choice4': 'アベレージ', 'label': 3}",['条件付き表現式'],条件付き表現式,True,突付く,False
"正しい答えは何でしょう？

0.「導く」
1.「配向」
2.「殺る」
3.「感知」
4.「支配する」
問題：指導者が行うべきものはどれ？
回答：「導く」

0.「過労死」
1.「お金持ち」
2.「キチ外」
3.「生産性」
4.「DQN」
問題：前澤さんは？
回答：「お金持ち」

0.「取り立て」
1.「破産」
2.「お付き」
3.「取り付く島がない」
4.「焦げ付き」
問題：貸した金銭が回収不能となることをなんという？
回答：「","{'q_id': 9090, 'question': '貸した金銭が回収不能となることをなんという？', 'choice0': '取り立て', 'choice1': '破産', 'choice2': 'お付き', 'choice3': '取り付く島がない', 'choice4': '焦げ付き', 'label': 4}",['焦げ付き'],破産,False,破産,False
