lm_prompt,references,lm_output_original,char_f1_original,exact_match_original,lm_output_finetuned,char_f1_finetuned,exact_match_finetuned
鉄道のスピードを調節する「マスコン」とは、何という言葉の略?答えは「,['マスターコントローラー'],マスコン,0.53,False,マスコン,0.53,False
1914年に起きた、オーストリア皇太子夫妻がセルビア人の青年に暗殺され、第一次世界大戦のきっかけとなった事件を、発生した都市から何という?答えは「,['サラエボ事件'],暴力,0.0,False,ベルギー,0.0,False
熊本県が日本国内のおよそ9割と日本一の生産量を誇る、畳おもての材料となる植物は何?答えは「,['い草'],植物肥料,0.0,False,木材,0.0,False
「けぎらい」「はなむけ」「かけひき」などの言葉の由来となった動物は何?答えは「,['馬'],犬,0.0,False,鳥,0.0,False
5つ存在する正多面体とは、正四面体、正六面体、正八面体、正十二面体と何?答えは「,"['正二十面体', '二十面体']",正多面体,0.67,False,正多面体,0.67,False
中国三国時代の蜀の武将・馬良の顔の特徴に由来する、多くの中で最も優れた人やものを指す言葉は何?答えは「,['白眉'],雌,0.0,False,偉大,0.0,False
石川県の奥能登で作られる、イカやイワシの内臓や頭、骨を塩漬けにして発酵させて作る魚醤を何という?答えは「,['いしる'],魚醤,0.0,False,魚醤,0.0,False
ヤード・ポンド法の長さの単位で、1ヤードは3フィートですが、さらにインチに換算すると何インチ?答えは「,"['36インチ', '36']",1インチ = 2.54センチ,0.38,False,1インチ,0.67,False
走り高跳びの跳び方で、踏み切ったあとお腹を下にして、バーに覆いかぶさるようにして跳ぶことを何という?答えは「,['ベリーロール'],踏みつける,0.0,False,バー,0.25,False
スペイン国王フアン・カルロス1世の妃の名前がつけられた、ピカソの『ゲルニカ』などを所蔵する、マドリードの美術館は何?答えは「,['ソフィア王妃芸術センター'],1000,0.0,False,マドリードの美術館,0.1,False
「キーベッド」ともいう、地質学で、同一の噴火によるとみられる火山灰の層など、離れた地域の間で地層の同じ堆積を結びつける重要な層を何という?答えは「,['鍵層'],粒子堆積,0.0,False,マルチプレイヤー,0.0,False
日本の初代内閣総理大臣は伊藤博文ですが、アメリカの初代大統領は誰?答えは「,"['ジョージ・ワシントン', 'ワシントン']",アメリカの初代大統領はアメリカの第一人者である,0.0,False,アメリカの初代大統領は、アメリカの初代大統領は、アメリカ,0.0,False
細長い長方形のテープを180度ねじり、両端を貼り合わせてできる、表と裏の区別がない図形のことをドイツの数学者の名から何の帯という?答えは「,"['メビウスの帯', 'メビウス']",ドイツ帯,0.2,False,ドイツの数学者,0.15,False
童話『ピーターパン』で、ピーターパンがウェンディたちを連れていく子どもの国はどこ?答えは「,['ネバーランド'],マーカス・コーラスの国,0.25,False,ピーターパン,0.33,False
食事をする際の箸使いのマナー違反で、ひとつの料理ばかりを食べ続けることを何箸という?答えは「,"['重ね箸', '重ね']",1,0.0,False,いくつか,0.0,False
京都府の市で、「鶴」という漢字がつくのは舞鶴市ですが、「亀」という漢字がつくのは何市?答えは「,"['亀岡市', '亀岡']",鶴,0.0,False,鶴,0.0,False
夜回りを欠かさなかったことから「ランプの貴婦人」、野戦病院の改革から「クリミアの天使」などと呼ばれた、19世紀、近代看護の基礎を確立した女性は誰?答えは「,"['フローレンス・ナイチンゲール', 'ナイチンゲール']",卓越した看護師,0.0,False,女性,0.0,False
神社で、参道や境内を囲むようにもうけられた森林のことを特に「何の森」という?答えは「,"['鎮守の森', '鎮守']",何の森,0.5700000000000001,False,何の森,0.5700000000000001,False
夏目漱石の小説で、9月1日頃にある雑節がタイトルになっているのは何?答えは「,['二百十日'],絶望の日,0.25,False,絶望,0.0,False
アナログ時計の長針は60分で一周しますが、サウナに置かれているサウナタイマーの長針は何分で一周する?答えは「,"['12分', '12']",1分,0.8,False,1分,0.8,False
お箸の使い方のマナー違反で、箸の先から汁がポタポタ落ちてしまうことを何という?答えは「,['涙箸'],汁が飛び散る,0.0,False,汚れ,0.0,False
「犯人は物語のはじめに登場していなければならない」など、推理小説を書く上で守るべき10項目のルールのことを、提唱したイギリスの作家の名から何という?答えは「,['ノックスの十戒'],マイケル・ライアン,0.0,False,マイケル・フェリー,0.0,False
他人のものの方がよく見えることの例えで、赤く見えるのは隣の花ですが、青く見えるのは隣の何?答えは「,['芝生'],緑,0.0,False,緑,0.0,False
ノーベル文学賞受賞者のタゴールが国歌の作詞を手掛けた国は、インドとどこ?答えは「,"['バングラデシュ人民共和国', 'バングラデシュ']",インドの国歌である,0.19,False,インド,0.2,False
俗に「男は度胸、女は愛嬌」といいますが、それに続く言葉は何?答えは「,['坊主はお経'],男は度胸、女は愛嬌,0.14,False,男は恥、女は恥,0.17,False
1917年、ロシア革命で倒されるまで、300年余りも栄華を誇った、ロシアの王朝は何王朝?答えは「,['ロマノフ王朝'],ロシアの帝国,0.17,False,ロシアの王朝は、ロシア帝国の王室の歴史的な歴史的な歴,0.19,False
サッカーFIFAワールドカップなどで行われる、全チームを複数の組に分け、各組でリーグ戦を行う形式を何という?答えは「,['グループリーグ'],Doubles,0.0,False,リーグ,0.6000000000000001,False
ゴルフでロストボールのペナルティは、ボールを見失ってから何分経過したときに適用される?答えは「,"['3分', '3']",10分,0.4,False,10分,0.4,False
「Mehr Licht!」という言葉を残してこの世を去ったといわれるドイツの作家は誰?答えは「,"['ゲーテ', 'ヨハン・ヴォルフガング・フォン・ゲーテ']",アルベルト・ウーターマン,0.15,False,フランクリン・フォード,0.38,False
古生代の区分で、デボン紀の「デボン」はイギリスの地名に由来しますが、ペルム紀の「ペルム」はどこの国の地名に由来する?答えは「,['ロシア'],ドイツ,0.0,False,デボン,0.0,False
日本の旧国名で、「雲の州」と書く「雲州」は「出雲」ですが、「石の州」と書く「石州」は何という国?答えは「,['石見'],インドネシアのジャワ島,0.0,False,石州,0.5,False
童謡『お山の杉の子』で、杉の子に「これこれ杉の子おきなさい」と声をかけたのは何?答えは「,['おひさま'],おいしい,0.25,False,おいしい,0.25,False
ファッション用語で、男性向けのものを「オム」というのに対し、女性向けのものを何という?答えは「,['ファム'],アイ,0.0,False,フット,0.33,False
誕生した1930年に発見された星にちなんで名前がつけられた、ミッキーマウスのペットである犬の名前は何?答えは「,['プルート'],ミッキー,0.25,False,マウス,0.0,False
「万物の根源は火である」と唱えた、「万物流転説」などでも知られる古代ギリシャの哲学者は誰?答えは「,['ヘラクレイトス'],アラム・アリステアティス,0.22,False,アラン,0.2,False
「アルキメデスの数」や「ルドルフの数」とも呼ばれる、記号「π」で表される数字といえば何率?答えは「,"['円周率', '円周']",3,0.0,False,3.141592653589793238462348688462,0.0,False
ベートーベンの、交響曲第5番の別名は『運命』ですが、ピアノ協奏曲第5番の別名は何?答えは「,['皇帝'],運命のピアノ,0.0,False,運命,0.0,False
衣服の中でも襟と袖は特に目立つことから、ある集団において中心となる重要人物のことを何という?答えは「,['領袖'],悪魔,0.0,False,彼らは彼らの人々の中心となる重要な人物である,0.0,False
中国・明の時代に使われ始めたことから名づけられた、新聞や書籍によく使われる、縦線が太く横線が細い書体は何?答えは「,['明朝体'],極寒,0.0,False,楕円,0.0,False
「司会者」を指す「MC」は何という言葉の略?答えは「,"['マスター・オブ・セレモニー', 'Master of Ceremony']",MC,0.22,False,マスタード,0.5,False
琵琶湖から流れ出る唯一の河川である瀬田川は、京都府内に入るときには何という川に名前を変える?答えは「,['宇治川'],淡水川,0.33,False,瀬田川,0.33,False
「庭の山椒の木鳴る鈴かけて」という歌い出しで始まる、源氏の那須大八郎と平氏の鶴富姫の悲恋を歌った宮崎県民謡は何?答えは「,['ひえつき節'],鶴富の歌,0.0,False,鳥の富姫,0.0,False
